panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.7,CO,0.32,0.32,0.7,0.9777777777777777,1.9977777777777777,61.7302105143676,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.7,CO,0.32,0.32,0.7,1.0222222222222221,2.042222222222222,60.77558723995396,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.7,CO,0.32,0.32,0.7,1.0666666666666667,2.0866666666666664,59.848146810241055,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.7,CO,0.32,0.32,0.7,1.1111111111111112,2.131111111111111,58.94678832453597,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.7,CO,0.32,0.32,0.7,1.1555555555555554,2.1755555555555555,58.07046466234408,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.7,CO,0.32,0.32,0.7,1.2,2.2199999999999998,57.21817633214255,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.4,1.4755555555555555,80.34742533309239,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.4444444444444445,1.52,78.98317551348609,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.48888888888888893,1.5644444444444445,77.65105876911007,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.5333333333333333,1.6088888888888888,76.35189031144225,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.5777777777777777,1.6533333333333333,75.08599315527042,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.6222222222222222,1.6977777777777778,73.85328403311803,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.6666666666666666,1.7422222222222221,72.6535450392955,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.711111111111111,1.7866666666666666,71.48597260950186,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.7555555555555555,1.8311111111111111,70.3500057155899,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.799,1.8745555555555555,69.26937190904812,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8,1.8755555555555556,69.24483836853493,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8444444444444444,1.92,68.16964983017209,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8888888888888888,1.9644444444444444,67.12352089835049,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.9333333333333332,2.008888888888889,66.1055500047341,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.9777777777777777,2.0533333333333332,65.11484371701957,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.0222222222222221,2.0977777777777775,64.15054223848958,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.0666666666666667,2.1422222222222222,63.21161884548743,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.1111111111111112,2.1866666666666665,62.29727573876925,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.1555555555555554,2.231111111111111,61.40665136547382,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.2,2.2755555555555556,60.538880228717076,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.4,1.531111111111111,83.0205425425121,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.4444444444444445,1.5755555555555556,81.72934381301673,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.48888888888888893,1.62,80.45945610035561,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.5333333333333333,1.6644444444444444,79.21299396393206,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.5777777777777777,1.708888888888889,77.991412536211,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.6222222222222222,1.7533333333333334,76.7956264995176,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.6666666666666666,1.7977777777777777,75.6262049255684,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.711111111111111,1.8422222222222222,74.48334269288421,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.7555555555555555,1.8866666666666667,73.3671707870913,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.799,1.930111111111111,72.30144283076153,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8,1.9311111111111112,72.277206256944,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8444444444444444,1.9755555555555555,71.21328071819099,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8888888888888888,2.02,70.1749370439109,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.9333333333333332,2.0644444444444443,69.16167651409587,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.9777777777777777,2.108888888888889,68.17294339489786,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.0222222222222221,2.1533333333333333,67.20813685072093,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.0666666666666667,2.1977777777777776,66.2666438703427,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.1111111111111112,2.2422222222222223,65.34782551849693,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.1555555555555554,2.2866666666666666,64.45112878916433,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.2,2.331111111111111,63.57574808204769,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.4,1.5866666666666667,85.25359082278294,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.4444444444444445,1.6311111111111112,84.04441142795561,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.48888888888888893,1.6755555555555557,82.84640746816437,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.5333333333333333,1.72,81.66272404927345,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.5777777777777777,1.7644444444444445,80.49582001871246,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.6222222222222222,1.808888888888889,79.34729270373676,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.6666666666666666,1.8533333333333333,78.21861687536772,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.711111111111111,1.8977777777777778,77.11053585970245,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.7555555555555555,1.9422222222222223,76.02374823258941,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.799,1.9856666666666667,74.98233536919774,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8,1.9866666666666668,74.95860930377317,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8444444444444444,2.031111111111111,73.91528551172749,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8888888888888888,2.0755555555555554,72.89378775114082,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.9333333333333332,2.12,71.89397214614124,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.9777777777777777,2.1644444444444444,70.91570974949558,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.0222222222222221,2.2088888888888887,69.95864048957806,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.0666666666666667,2.2533333333333334,69.02245406333266,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.1111111111111112,2.2977777777777777,68.10675568560525,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.1555555555555554,2.342222222222222,67.21113449525701,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.2,2.3866666666666667,66.3351748305663,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.4,1.6422222222222222,87.09999159294156,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.4444444444444445,1.6866666666666668,85.97659410540889,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.48888888888888893,1.7311111111111113,84.85552921897722,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.5333333333333333,1.7755555555555556,83.74052217318311,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.5777777777777777,1.82,82.63466089663308,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.6222222222222222,1.8644444444444446,81.54043255746605,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.6666666666666666,1.9088888888888889,80.45959522038613,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.711111111111111,1.9533333333333334,79.39372591780277,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.7555555555555555,1.9977777777777779,78.34394589187015,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.799,2.0412222222222223,77.33416446538571,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8,2.042222222222222,77.31111686825368,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8444444444444444,2.086666666666667,76.29586290928752,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8888888888888888,2.131111111111111,75.29853990270983,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.9333333333333332,2.1755555555555555,74.31941771638093,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.9777777777777777,2.22,73.35862655034244,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.0222222222222221,2.2644444444444445,72.41618443762688,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.0666666666666667,2.3088888888888888,71.49200247215072,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.1111111111111112,2.3533333333333335,70.58594887286088,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.1555555555555554,2.397777777777778,69.69784690913686,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.2,2.442222222222222,68.8274327939519,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.959,CO,0.32,0.32,0.959,0.4,1.679,88.13605382182276,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.959,CO,0.32,0.32,0.959,0.4444444444444445,1.7234444444444446,87.06939241038741,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.959,CO,0.32,0.32,0.959,0.48888888888888893,1.7678888888888888,85.99998150862379,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.959,CO,0.32,0.32,0.959,0.5333333333333333,1.8123333333333334,84.93188139458996,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.959,CO,0.32,0.32,0.959,0.5777777777777777,1.8567777777777776,83.86839225549699,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.959,CO,0.32,0.32,0.959,0.6222222222222222,1.9012222222222221,82.81233868218987,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.959,CO,0.32,0.32,0.959,0.6666666666666666,1.9456666666666667,81.7658254998714,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.959,CO,0.32,0.32,0.959,0.711111111111111,1.990111111111111,80.73070912168629,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.959,CO,0.32,0.32,0.959,0.7555555555555555,2.0345555555555555,79.70839799489612,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.959,CO,0.32,0.32,0.959,0.799,2.078,78.72253717049591,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.959,CO,0.32,0.32,0.959,0.8,2.079,78.70000823612715,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.959,CO,0.32,0.32,0.959,0.8444444444444444,2.1234444444444445,77.70642219785698,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.959,CO,0.32,0.32,0.959,0.8888888888888888,2.1678888888888888,76.72828610200557,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.959,CO,0.32,0.32,0.959,0.9333333333333332,2.212333333333333,75.76601760605762,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.959,CO,0.32,0.32,0.959,0.9777777777777777,2.2567777777777778,74.81995416374528,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.959,CO,0.32,0.32,0.959,1.0222222222222221,2.301222222222222,73.8903016419855,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.959,CO,0.32,0.32,0.959,1.0666666666666667,2.345666666666667,72.97717599296554,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.959,CO,0.32,0.32,0.959,1.1111111111111112,2.390111111111111,72.08055158328983,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.959,CO,0.32,0.32,0.959,1.1555555555555554,2.4345555555555554,71.20038179751182,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.959,CO,0.32,0.32,0.959,1.2,2.479,70.33655225923181,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.4,1.6977777777777776,88.61375309115644,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.4444444444444445,1.7422222222222221,87.57563183405412,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.48888888888888893,1.7866666666666666,86.53247338095052,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.5333333333333333,1.831111111111111,85.48834785284248,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.5777777777777777,1.8755555555555554,84.44675424164281,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.6222222222222222,1.92,83.41057531022027,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.6666666666666666,1.9644444444444442,82.38209619892874,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.711111111111111,2.0088888888888885,81.36326394587651,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.7555555555555555,2.0533333333333332,80.35563322050317,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.799,2.0967777777777776,79.382699485317,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8,2.0977777777777775,79.36045201269572,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8444444444444444,2.1422222222222222,78.37866855142124,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8888888888888888,2.1866666666666665,77.41109739976869,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.9333333333333332,2.231111111111111,76.45821133444336,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.9777777777777777,2.2755555555555556,75.52047957794191,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.0222222222222221,2.32,74.5981846581082,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.0666666666666667,2.364444444444444,73.69147914205526,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.1111111111111112,2.408888888888889,72.80045826522593,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.1555555555555554,2.453333333333333,71.92515292459845,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.2,2.4977777777777774,71.06550188795738,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.4,1.7533333333333332,89.84633572945678,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.4444444444444445,1.7977777777777777,88.88975294474034,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.48888888888888893,1.8422222222222222,87.92233540003849,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.5333333333333333,1.8866666666666665,86.9482747684448,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.5777777777777777,1.931111111111111,85.97122395284266,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.6222222222222222,1.9755555555555555,84.99432150230601,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.6666666666666666,2.02,84.02009957300318,completed,The solver successfully reached the end of the integration interval.
