panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.4777777777777778,N2,0.799,0.38222222222222224,0.4777777777777778,0.799,1.659,60.964107889055086,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.4777777777777778,N2,0.799,0.39111111111111113,0.4777777777777778,0.799,1.667888888888889,59.850549621627955,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.4777777777777778,N2,0.799,0.4,0.4777777777777778,0.799,1.676777777777778,58.76925522509671,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.5333333333333333,N2,0.799,0.24,0.5333333333333333,0.799,1.5723333333333334,88.488806902561,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.5333333333333333,N2,0.799,0.24888888888888888,0.5333333333333333,0.799,1.5812222222222223,87.12156927245171,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.5333333333333333,N2,0.799,0.2577777777777778,0.5333333333333333,0.799,1.5901111111111113,85.72640858518812,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.5333333333333333,N2,0.799,0.26666666666666666,0.5333333333333333,0.799,1.599,84.3140891614922,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.5333333333333333,N2,0.799,0.27555555555555555,0.5333333333333333,0.799,1.607888888888889,82.89354456001293,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.5333333333333333,N2,0.799,0.28444444444444444,0.5333333333333333,0.799,1.6167777777777779,81.47297656725053,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.5333333333333333,N2,0.799,0.29333333333333333,0.5333333333333333,0.799,1.6256666666666666,80.05886111402884,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.5333333333333333,N2,0.799,0.3022222222222222,0.5333333333333333,0.799,1.6345555555555555,78.65645626170506,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.5333333333333333,N2,0.799,0.3111111111111111,0.5333333333333333,0.799,1.6434444444444445,77.27032934535823,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.5333333333333333,N2,0.799,0.32,0.5333333333333333,0.799,1.6523333333333334,75.9038769202466,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.5333333333333333,N2,0.799,0.3288888888888889,0.5333333333333333,0.799,1.6612222222222224,74.55984292457833,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.5333333333333333,N2,0.799,0.3377777777777778,0.5333333333333333,0.799,1.670111111111111,73.24033240698115,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.5333333333333333,N2,0.799,0.3466666666666667,0.5333333333333333,0.799,1.679,71.94691831493338,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.5333333333333333,N2,0.799,0.35555555555555557,0.5333333333333333,0.799,1.687888888888889,70.68073162463118,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.5333333333333333,N2,0.799,0.36444444444444446,0.5333333333333333,0.799,1.6967777777777777,69.4425111403713,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.5333333333333333,N2,0.799,0.37333333333333335,0.5333333333333333,0.799,1.7056666666666667,68.23270408695781,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.5333333333333333,N2,0.799,0.38222222222222224,0.5333333333333333,0.799,1.7145555555555556,67.05150696728595,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.5333333333333333,N2,0.799,0.39111111111111113,0.5333333333333333,0.799,1.7234444444444446,65.89891308281179,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.5333333333333333,N2,0.799,0.4,0.5333333333333333,0.799,1.7323333333333335,64.77480139265107,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.5888888888888888,N2,0.799,0.24,0.5888888888888888,0.799,1.6278888888888887,92.21985583673565,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.5888888888888888,N2,0.799,0.24888888888888888,0.5888888888888888,0.799,1.6367777777777777,91.1350652802573,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.5888888888888888,N2,0.799,0.2577777777777778,0.5888888888888888,0.799,1.6456666666666666,89.99441351539328,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.5888888888888888,N2,0.799,0.26666666666666666,0.5888888888888888,0.799,1.6545555555555556,88.80827925322208,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.5888888888888888,N2,0.799,0.27555555555555555,0.5888888888888888,0.799,1.6634444444444445,87.58647704645746,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.5888888888888888,N2,0.799,0.28444444444444444,0.5888888888888888,0.799,1.6723333333333332,86.33824069336058,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.5888888888888888,N2,0.799,0.29333333333333333,0.5888888888888888,0.799,1.6812222222222222,85.0718108828931,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.5888888888888888,N2,0.799,0.3022222222222222,0.5888888888888888,0.799,1.6901111111111111,83.79452184884742,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.5888888888888888,N2,0.799,0.3111111111111111,0.5888888888888888,0.799,1.6989999999999998,82.51260515368467,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.5888888888888888,N2,0.799,0.32,0.5888888888888888,0.799,1.7078888888888888,81.23163767644851,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.5888888888888888,N2,0.799,0.3288888888888889,0.5888888888888888,0.799,1.7167777777777777,79.95624968523182,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.5888888888888888,N2,0.799,0.3377777777777778,0.5888888888888888,0.799,1.7256666666666667,78.69034545017111,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.5888888888888888,N2,0.799,0.3466666666666667,0.5888888888888888,0.799,1.7345555555555556,77.43716303026581,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.5888888888888888,N2,0.799,0.35555555555555557,0.5888888888888888,0.799,1.7434444444444444,76.19927068939666,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.5888888888888888,N2,0.799,0.36444444444444446,0.5888888888888888,0.799,1.7523333333333333,74.9789909870493,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.5888888888888888,N2,0.799,0.37333333333333335,0.5888888888888888,0.799,1.7612222222222222,73.7779248264405,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.5888888888888888,N2,0.799,0.38222222222222224,0.5888888888888888,0.799,1.770111111111111,72.5974196016411,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.5888888888888888,N2,0.799,0.39111111111111113,0.5888888888888888,0.799,1.779,71.43842720723873,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.5888888888888888,N2,0.799,0.4,0.5888888888888888,0.799,1.7878888888888889,70.30174112527982,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.6444444444444444,N2,0.799,0.24,0.6444444444444444,0.799,1.6834444444444445,94.74314636181224,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.6444444444444444,N2,0.799,0.24888888888888888,0.6444444444444444,0.799,1.6923333333333332,93.94276868949318,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.6444444444444444,N2,0.799,0.2577777777777778,0.6444444444444444,0.799,1.7012222222222222,93.07318237627726,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.6444444444444444,N2,0.799,0.26666666666666666,0.6444444444444444,0.799,1.7101111111111111,92.14132697662802,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.6444444444444444,N2,0.799,0.27555555555555555,0.6444444444444444,0.799,1.7189999999999999,91.1547546750662,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.6444444444444444,N2,0.799,0.28444444444444444,0.6444444444444444,0.799,1.7278888888888888,90.12130785177371,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.6444444444444444,N2,0.799,0.29333333333333333,0.6444444444444444,0.799,1.7367777777777778,89.04875563773608,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.6444444444444444,N2,0.799,0.3022222222222222,0.6444444444444444,0.799,1.7456666666666667,87.94464834554594,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.6444444444444444,N2,0.799,0.3111111111111111,0.6444444444444444,0.799,1.7545555555555556,86.81600978498375,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.6444444444444444,N2,0.799,0.32,0.6444444444444444,0.799,1.7634444444444444,85.66928181492021,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.6444444444444444,N2,0.799,0.3288888888888889,0.6444444444444444,0.799,1.7723333333333333,84.51031310499407,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.6444444444444444,N2,0.799,0.3377777777777778,0.6444444444444444,0.799,1.7812222222222223,83.34427193883285,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.6444444444444444,N2,0.799,0.3466666666666667,0.6444444444444444,0.799,1.790111111111111,82.17573284750877,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.6444444444444444,N2,0.799,0.35555555555555557,0.6444444444444444,0.799,1.799,81.00866679576151,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.6444444444444444,N2,0.799,0.36444444444444446,0.6444444444444444,0.799,1.8078888888888889,79.84650517955694,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.6444444444444444,N2,0.799,0.37333333333333335,0.6444444444444444,0.799,1.8167777777777778,78.69217717044292,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.6444444444444444,N2,0.799,0.38222222222222224,0.6444444444444444,0.799,1.8256666666666668,77.54813108893129,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.6444444444444444,N2,0.799,0.39111111111111113,0.6444444444444444,0.799,1.8345555555555555,76.41642458559139,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.6444444444444444,N2,0.799,0.4,0.6444444444444444,0.799,1.8434444444444444,75.29875732934855,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.7,N2,0.799,0.24,0.7,0.799,1.7389999999999999,96.34764182181677,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.7,N2,0.799,0.24888888888888888,0.7,0.799,1.7478888888888888,95.7901243815828,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.7,N2,0.799,0.2577777777777778,0.7,0.799,1.7567777777777778,95.16553707775026,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.7,N2,0.799,0.26666666666666666,0.7,0.799,1.7656666666666667,94.47588657080749,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.7,N2,0.799,0.27555555555555555,0.7,0.799,1.7745555555555557,93.72465418837717,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.7,N2,0.799,0.28444444444444444,0.7,0.799,1.7834444444444444,92.91642167247038,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.7,N2,0.799,0.29333333333333333,0.7,0.799,1.7923333333333333,92.05652448601084,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.7,N2,0.799,0.3022222222222222,0.7,0.799,1.8012222222222223,91.15089335855167,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.7,N2,0.799,0.3111111111111111,0.7,0.799,1.810111111111111,90.2053851796601,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.7,N2,0.799,0.32,0.7,0.799,1.819,89.22604473631273,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.7,N2,0.799,0.3288888888888889,0.7,0.799,1.827888888888889,88.21872533412376,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.7,N2,0.799,0.3377777777777778,0.7,0.799,1.8367777777777778,87.1888899682196,completed,The solver successfully reached the end of the integration interval.
